"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Eguineensis"
"2","TEs","Genes",0.202305987417091,0,"Eguineensis"
"3","TE.nucleotidess","Genes",0.172478274806374,0,"Eguineensis"
"4","gbM","Genes",0.442392188300447,0,"Eguineensis"
"5","teM","Genes",0.205129189963122,0,"Eguineensis"
"6","unM","Genes",0.824150463395671,0,"Eguineensis"
"7","Unclassified","Genes",0.717230536391921,0,"Eguineensis"
"8","Genes","TEs",0.202305987417091,0,"Eguineensis"
"9","TEs","TEs",1,NA,"Eguineensis"
"10","TE.nucleotidess","TEs",0.946997266511612,0,"Eguineensis"
"11","gbM","TEs",0.112633357908293,0,"Eguineensis"
"12","teM","TEs",0.132281966218351,0,"Eguineensis"
"13","unM","TEs",0.216295062593723,0,"Eguineensis"
"14","Unclassified","TEs",0.193815303771684,0,"Eguineensis"
"15","Genes","TE.nucleotidess",0.172478274806374,0,"Eguineensis"
"16","TEs","TE.nucleotidess",0.946997266511612,0,"Eguineensis"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Eguineensis"
"18","gbM","TE.nucleotidess",0.092508698622775,0,"Eguineensis"
"19","teM","TE.nucleotidess",0.121241645084964,0,"Eguineensis"
"20","unM","TE.nucleotidess",0.186601050650737,0,"Eguineensis"
"21","Unclassified","TE.nucleotidess",0.166409396712746,0,"Eguineensis"
"22","Genes","gbM",0.442392188300447,0,"Eguineensis"
"23","TEs","gbM",0.112633357908293,0,"Eguineensis"
"24","TE.nucleotidess","gbM",0.092508698622775,0,"Eguineensis"
"25","gbM","gbM",1,NA,"Eguineensis"
"26","teM","gbM",0.0468493015033863,0,"Eguineensis"
"27","unM","gbM",0.2683574412551,0,"Eguineensis"
"28","Unclassified","gbM",0.252180424061417,0,"Eguineensis"
"29","Genes","teM",0.205129189963122,0,"Eguineensis"
"30","TEs","teM",0.132281966218351,0,"Eguineensis"
"31","TE.nucleotidess","teM",0.121241645084964,0,"Eguineensis"
"32","gbM","teM",0.0468493015033863,0,"Eguineensis"
"33","teM","teM",1,NA,"Eguineensis"
"34","unM","teM",0.0789448905948014,0,"Eguineensis"
"35","Unclassified","teM",0.0919383199547195,0,"Eguineensis"
"36","Genes","unM",0.824150463395671,0,"Eguineensis"
"37","TEs","unM",0.216295062593723,0,"Eguineensis"
"38","TE.nucleotidess","unM",0.186601050650737,0,"Eguineensis"
"39","gbM","unM",0.2683574412551,0,"Eguineensis"
"40","teM","unM",0.0789448905948014,0,"Eguineensis"
"41","unM","unM",1,NA,"Eguineensis"
"42","Unclassified","unM",0.43509337850902,0,"Eguineensis"
"43","Genes","Unclassified",0.717230536391921,0,"Eguineensis"
"44","TEs","Unclassified",0.193815303771684,0,"Eguineensis"
"45","TE.nucleotidess","Unclassified",0.166409396712746,0,"Eguineensis"
"46","gbM","Unclassified",0.252180424061417,0,"Eguineensis"
"47","teM","Unclassified",0.0919383199547195,0,"Eguineensis"
"48","unM","Unclassified",0.43509337850902,0,"Eguineensis"
"49","Unclassified","Unclassified",1,NA,"Eguineensis"
