"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Ljaponicus"
"2","TEs","Genes",-0.0602107883932978,1.21649730289164e-08,"Ljaponicus"
"3","TE.nucleotidess","Genes",-0.189314625066619,0,"Ljaponicus"
"4","gbM","Genes",0.406659806427643,0,"Ljaponicus"
"5","TE.like","Genes",NA,NA,"Ljaponicus"
"6","Unmethylated","Genes",0.474816743435552,0,"Ljaponicus"
"7","Unclassified","Genes",0.349098799276489,0,"Ljaponicus"
"8","Genes","TEs",-0.0602107883932978,1.21649730289164e-08,"Ljaponicus"
"9","TEs","TEs",1,NA,"Ljaponicus"
"10","TE.nucleotidess","TEs",0.450744891749207,0,"Ljaponicus"
"11","gbM","TEs",-0.143778991929025,0,"Ljaponicus"
"12","TE.like","TEs",NA,NA,"Ljaponicus"
"13","Unmethylated","TEs",0.0202237968122425,0.0558608087632924,"Ljaponicus"
"14","Unclassified","TEs",-0.0540545846309789,3.15457141963904e-07,"Ljaponicus"
"15","Genes","TE.nucleotidess",-0.189314625066619,0,"Ljaponicus"
"16","TEs","TE.nucleotidess",0.450744891749207,0,"Ljaponicus"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Ljaponicus"
"18","gbM","TE.nucleotidess",-0.284257305384868,0,"Ljaponicus"
"19","TE.like","TE.nucleotidess",NA,NA,"Ljaponicus"
"20","Unmethylated","TE.nucleotidess",-0.165888891615638,0,"Ljaponicus"
"21","Unclassified","TE.nucleotidess",-0.131379326629231,0,"Ljaponicus"
"22","Genes","gbM",0.406659806427643,0,"Ljaponicus"
"23","TEs","gbM",-0.143778991929025,0,"Ljaponicus"
"24","TE.nucleotidess","gbM",-0.284257305384868,0,"Ljaponicus"
"25","gbM","gbM",1,NA,"Ljaponicus"
"26","TE.like","gbM",NA,NA,"Ljaponicus"
"27","Unmethylated","gbM",0.141139835895825,0,"Ljaponicus"
"28","Unclassified","gbM",0.135615212436573,0,"Ljaponicus"
"29","Genes","TE.like",NA,NA,"Ljaponicus"
"30","TEs","TE.like",NA,NA,"Ljaponicus"
"31","TE.nucleotidess","TE.like",NA,NA,"Ljaponicus"
"32","gbM","TE.like",NA,NA,"Ljaponicus"
"33","TE.like","TE.like",1,NA,"Ljaponicus"
"34","Unmethylated","TE.like",NA,NA,"Ljaponicus"
"35","Unclassified","TE.like",NA,NA,"Ljaponicus"
"36","Genes","Unmethylated",0.474816743435552,0,"Ljaponicus"
"37","TEs","Unmethylated",0.0202237968122425,0.0558608087632924,"Ljaponicus"
"38","TE.nucleotidess","Unmethylated",-0.165888891615638,0,"Ljaponicus"
"39","gbM","Unmethylated",0.141139835895825,0,"Ljaponicus"
"40","TE.like","Unmethylated",NA,NA,"Ljaponicus"
"41","Unmethylated","Unmethylated",1,NA,"Ljaponicus"
"42","Unclassified","Unmethylated",0.1124515084709,0,"Ljaponicus"
"43","Genes","Unclassified",0.349098799276489,0,"Ljaponicus"
"44","TEs","Unclassified",-0.0540545846309789,3.15457141963904e-07,"Ljaponicus"
"45","TE.nucleotidess","Unclassified",-0.131379326629231,0,"Ljaponicus"
"46","gbM","Unclassified",0.135615212436573,0,"Ljaponicus"
"47","TE.like","Unclassified",NA,NA,"Ljaponicus"
"48","Unmethylated","Unclassified",0.1124515084709,0,"Ljaponicus"
"49","Unclassified","Unclassified",1,NA,"Ljaponicus"
