"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Vvinifera"
"2","TEs","Genes",-0.571684572951252,0,"Vvinifera"
"3","TE.nucleotidess","Genes",-0.659503151604452,0,"Vvinifera"
"4","gbM","Genes",0.601135541124357,0,"Vvinifera"
"5","teM","Genes",0.0969599173482016,0,"Vvinifera"
"6","unM","Genes",0.78481554637698,0,"Vvinifera"
"7","Unclassified","Genes",0.489159335339315,0,"Vvinifera"
"8","Genes","TEs",-0.571684572951252,0,"Vvinifera"
"9","TEs","TEs",1,NA,"Vvinifera"
"10","TE.nucleotidess","TEs",0.827819736245366,0,"Vvinifera"
"11","gbM","TEs",-0.471129894995008,0,"Vvinifera"
"12","teM","TEs",0.0707631854341828,2.71094258152971e-12,"Vvinifera"
"13","unM","TEs",-0.431026632243172,0,"Vvinifera"
"14","Unclassified","TEs",-0.309659904638444,0,"Vvinifera"
"15","Genes","TE.nucleotidess",-0.659503151604452,0,"Vvinifera"
"16","TEs","TE.nucleotidess",0.827819736245366,0,"Vvinifera"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Vvinifera"
"18","gbM","TE.nucleotidess",-0.56215766437733,0,"Vvinifera"
"19","teM","TE.nucleotidess",0.0856549756010837,0,"Vvinifera"
"20","unM","TE.nucleotidess",-0.499389713365796,0,"Vvinifera"
"21","Unclassified","TE.nucleotidess",-0.360616982216382,0,"Vvinifera"
"22","Genes","gbM",0.601135541124357,0,"Vvinifera"
"23","TEs","gbM",-0.471129894995008,0,"Vvinifera"
"24","TE.nucleotidess","gbM",-0.56215766437733,0,"Vvinifera"
"25","gbM","gbM",1,NA,"Vvinifera"
"26","teM","gbM",-0.207324756961418,0,"Vvinifera"
"27","unM","gbM",0.283311008355762,0,"Vvinifera"
"28","Unclassified","gbM",0.246417687353693,0,"Vvinifera"
"29","Genes","teM",0.0969599173482016,0,"Vvinifera"
"30","TEs","teM",0.0707631854341828,2.71094258152971e-12,"Vvinifera"
"31","TE.nucleotidess","teM",0.0856549756010837,0,"Vvinifera"
"32","gbM","teM",-0.207324756961418,0,"Vvinifera"
"33","teM","teM",1,NA,"Vvinifera"
"34","unM","teM",-0.121303864867403,0,"Vvinifera"
"35","Unclassified","teM",-0.0478007944327707,2.36002573617e-06,"Vvinifera"
"36","Genes","unM",0.78481554637698,0,"Vvinifera"
"37","TEs","unM",-0.431026632243172,0,"Vvinifera"
"38","TE.nucleotidess","unM",-0.499389713365796,0,"Vvinifera"
"39","gbM","unM",0.283311008355762,0,"Vvinifera"
"40","teM","unM",-0.121303864867403,0,"Vvinifera"
"41","unM","unM",1,NA,"Vvinifera"
"42","Unclassified","unM",0.219201412398461,0,"Vvinifera"
"43","Genes","Unclassified",0.489159335339315,0,"Vvinifera"
"44","TEs","Unclassified",-0.309659904638444,0,"Vvinifera"
"45","TE.nucleotidess","Unclassified",-0.360616982216382,0,"Vvinifera"
"46","gbM","Unclassified",0.246417687353693,0,"Vvinifera"
"47","teM","Unclassified",-0.0478007944327707,2.36002573617e-06,"Vvinifera"
"48","unM","Unclassified",0.219201412398461,0,"Vvinifera"
"49","Unclassified","Unclassified",1,NA,"Vvinifera"
