"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Mguttatus"
"2","TEs","Genes",-0.0176970102283954,0.124552749409559,"Mguttatus"
"3","TE.nucleotidess","Genes",-0.222739651465145,0,"Mguttatus"
"4","gbM","Genes",0.894273316027638,0,"Mguttatus"
"5","teM","Genes",0.320828510024909,0,"Mguttatus"
"6","unM","Genes",0.571671041204506,0,"Mguttatus"
"7","Unclassified","Genes",0.58907472031059,0,"Mguttatus"
"8","Genes","TEs",-0.0176970102283954,0.124552749409559,"Mguttatus"
"9","TEs","TEs",1,NA,"Mguttatus"
"10","TE.nucleotidess","TEs",0.869703449338652,0,"Mguttatus"
"11","gbM","TEs",-0.0372690336168075,0.00121435070022691,"Mguttatus"
"12","teM","TEs",0.260637581652624,0,"Mguttatus"
"13","unM","TEs",-0.0867432360358626,4.61852778244065e-14,"Mguttatus"
"14","Unclassified","TEs",-0.0430340191986899,0.000186670352648743,"Mguttatus"
"15","Genes","TE.nucleotidess",-0.222739651465145,0,"Mguttatus"
"16","TEs","TE.nucleotidess",0.869703449338652,0,"Mguttatus"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Mguttatus"
"18","gbM","TE.nucleotidess",-0.240196563140288,0,"Mguttatus"
"19","teM","TE.nucleotidess",0.189019416903265,0,"Mguttatus"
"20","unM","TE.nucleotidess",-0.18509740489216,0,"Mguttatus"
"21","Unclassified","TE.nucleotidess",-0.161047187123932,0,"Mguttatus"
"22","Genes","gbM",0.894273316027638,0,"Mguttatus"
"23","TEs","gbM",-0.0372690336168075,0.00121435070022691,"Mguttatus"
"24","TE.nucleotidess","gbM",-0.240196563140288,0,"Mguttatus"
"25","gbM","gbM",1,NA,"Mguttatus"
"26","teM","gbM",0.0700868687203739,1.12964704257479e-09,"Mguttatus"
"27","unM","gbM",0.385117788833854,0,"Mguttatus"
"28","Unclassified","gbM",0.442030790573038,0,"Mguttatus"
"29","Genes","teM",0.320828510024909,0,"Mguttatus"
"30","TEs","teM",0.260637581652624,0,"Mguttatus"
"31","TE.nucleotidess","teM",0.189019416903265,0,"Mguttatus"
"32","gbM","teM",0.0700868687203739,1.12964704257479e-09,"Mguttatus"
"33","teM","teM",1,NA,"Mguttatus"
"34","unM","teM",0.0161269065258636,0.161617572287773,"Mguttatus"
"35","Unclassified","teM",0.0478365019857636,3.26954355247544e-05,"Mguttatus"
"36","Genes","unM",0.571671041204506,0,"Mguttatus"
"37","TEs","unM",-0.0867432360358626,4.61852778244065e-14,"Mguttatus"
"38","TE.nucleotidess","unM",-0.18509740489216,0,"Mguttatus"
"39","gbM","unM",0.385117788833854,0,"Mguttatus"
"40","teM","unM",0.0161269065258636,0.161617572287773,"Mguttatus"
"41","unM","unM",1,NA,"Mguttatus"
"42","Unclassified","unM",0.320656189007308,0,"Mguttatus"
"43","Genes","Unclassified",0.58907472031059,0,"Mguttatus"
"44","TEs","Unclassified",-0.0430340191986899,0.000186670352648743,"Mguttatus"
"45","TE.nucleotidess","Unclassified",-0.161047187123932,0,"Mguttatus"
"46","gbM","Unclassified",0.442030790573038,0,"Mguttatus"
"47","teM","Unclassified",0.0478365019857636,3.26954355247544e-05,"Mguttatus"
"48","unM","Unclassified",0.320656189007308,0,"Mguttatus"
"49","Unclassified","Unclassified",1,NA,"Mguttatus"
