"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Graimondii"
"2","TEs","Genes",-0.201081127073145,0,"Graimondii"
"3","TE.nucleotidess","Genes",-0.523093671796034,0,"Graimondii"
"4","gbM","Genes",0.7166549792193,0,"Graimondii"
"5","TE.like","Genes",0.302645802935967,0,"Graimondii"
"6","Unmethylated","Genes",0.857668788412134,0,"Graimondii"
"7","Unclassified","Genes",0.664932121725246,0,"Graimondii"
"8","Genes","TEs",-0.201081127073145,0,"Graimondii"
"9","TEs","TEs",1,NA,"Graimondii"
"10","TE.nucleotidess","TEs",0.805823517916559,0,"Graimondii"
"11","gbM","TEs",-0.153010076371727,0,"Graimondii"
"12","TE.like","TEs",0.00476702402044519,0.545383336595731,"Graimondii"
"13","Unmethylated","TEs",-0.137140660007163,0,"Graimondii"
"14","Unclassified","TEs",-0.136146462910564,0,"Graimondii"
"15","Genes","TE.nucleotidess",-0.523093671796034,0,"Graimondii"
"16","TEs","TE.nucleotidess",0.805823517916559,0,"Graimondii"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Graimondii"
"18","gbM","TE.nucleotidess",-0.417855202768792,0,"Graimondii"
"19","TE.like","TE.nucleotidess",-0.0790750869067558,0,"Graimondii"
"20","Unmethylated","TE.nucleotidess",-0.413511729617971,0,"Graimondii"
"21","Unclassified","TE.nucleotidess",-0.34980572002014,0,"Graimondii"
"22","Genes","gbM",0.7166549792193,0,"Graimondii"
"23","TEs","gbM",-0.153010076371727,0,"Graimondii"
"24","TE.nucleotidess","gbM",-0.417855202768792,0,"Graimondii"
"25","gbM","gbM",1,NA,"Graimondii"
"26","TE.like","gbM",0.0779715043747108,0,"Graimondii"
"27","Unmethylated","gbM",0.406634029587631,0,"Graimondii"
"28","Unclassified","gbM",0.407168837693025,0,"Graimondii"
"29","Genes","TE.like",0.302645802935967,0,"Graimondii"
"30","TEs","TE.like",0.00476702402044519,0.545383336595731,"Graimondii"
"31","TE.nucleotidess","TE.like",-0.0790750869067558,0,"Graimondii"
"32","gbM","TE.like",0.0779715043747108,0,"Graimondii"
"33","TE.like","TE.like",1,NA,"Graimondii"
"34","Unmethylated","TE.like",0.0813159796829035,0,"Graimondii"
"35","Unclassified","TE.like",0.0599427693932342,2.73114864057789e-14,"Graimondii"
"36","Genes","Unmethylated",0.857668788412134,0,"Graimondii"
"37","TEs","Unmethylated",-0.137140660007163,0,"Graimondii"
"38","TE.nucleotidess","Unmethylated",-0.413511729617971,0,"Graimondii"
"39","gbM","Unmethylated",0.406634029587631,0,"Graimondii"
"40","TE.like","Unmethylated",0.0813159796829035,0,"Graimondii"
"41","Unmethylated","Unmethylated",1,NA,"Graimondii"
"42","Unclassified","Unmethylated",0.436020729055808,0,"Graimondii"
"43","Genes","Unclassified",0.664932121725246,0,"Graimondii"
"44","TEs","Unclassified",-0.136146462910564,0,"Graimondii"
"45","TE.nucleotidess","Unclassified",-0.34980572002014,0,"Graimondii"
"46","gbM","Unclassified",0.407168837693025,0,"Graimondii"
"47","TE.like","Unclassified",0.0599427693932342,2.73114864057789e-14,"Graimondii"
"48","Unmethylated","Unclassified",0.436020729055808,0,"Graimondii"
"49","Unclassified","Unclassified",1,NA,"Graimondii"
