"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Atrichopoda"
"2","TEs","Genes",0.268700561498585,0,"Atrichopoda"
"3","TE.nucleotidess","Genes",0.12664293738588,0,"Atrichopoda"
"4","gbM","Genes",0.38093357137881,0,"Atrichopoda"
"5","TE.like","Genes",NA,NA,"Atrichopoda"
"6","Unmethylated","Genes",0.542394683045314,0,"Atrichopoda"
"7","Unclassified","Genes",0.599030797155621,0,"Atrichopoda"
"8","Genes","TEs",0.268700561498585,0,"Atrichopoda"
"9","TEs","TEs",1,NA,"Atrichopoda"
"10","TE.nucleotidess","TEs",0.835314440658433,0,"Atrichopoda"
"11","gbM","TEs",0.154944124798936,0,"Atrichopoda"
"12","TE.like","TEs",NA,NA,"Atrichopoda"
"13","Unmethylated","TEs",0.223410273603418,0,"Atrichopoda"
"14","Unclassified","TEs",0.222227904386029,0,"Atrichopoda"
"15","Genes","TE.nucleotidess",0.12664293738588,0,"Atrichopoda"
"16","TEs","TE.nucleotidess",0.835314440658433,0,"Atrichopoda"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Atrichopoda"
"18","gbM","TE.nucleotidess",0.0280063587417532,0.00010399259888505,"Atrichopoda"
"19","TE.like","TE.nucleotidess",NA,NA,"Atrichopoda"
"20","Unmethylated","TE.nucleotidess",0.100124344318364,0,"Atrichopoda"
"21","Unclassified","TE.nucleotidess",0.0745719141301029,0,"Atrichopoda"
"22","Genes","gbM",0.38093357137881,0,"Atrichopoda"
"23","TEs","gbM",0.154944124798936,0,"Atrichopoda"
"24","TE.nucleotidess","gbM",0.0280063587417532,0.00010399259888505,"Atrichopoda"
"25","gbM","gbM",1,NA,"Atrichopoda"
"26","TE.like","gbM",NA,NA,"Atrichopoda"
"27","Unmethylated","gbM",0.12199060897796,0,"Atrichopoda"
"28","Unclassified","gbM",0.170057162812521,0,"Atrichopoda"
"29","Genes","TE.like",NA,NA,"Atrichopoda"
"30","TEs","TE.like",NA,NA,"Atrichopoda"
"31","TE.nucleotidess","TE.like",NA,NA,"Atrichopoda"
"32","gbM","TE.like",NA,NA,"Atrichopoda"
"33","TE.like","TE.like",1,NA,"Atrichopoda"
"34","Unmethylated","TE.like",NA,NA,"Atrichopoda"
"35","Unclassified","TE.like",NA,NA,"Atrichopoda"
"36","Genes","Unmethylated",0.542394683045314,0,"Atrichopoda"
"37","TEs","Unmethylated",0.223410273603418,0,"Atrichopoda"
"38","TE.nucleotidess","Unmethylated",0.100124344318364,0,"Atrichopoda"
"39","gbM","Unmethylated",0.12199060897796,0,"Atrichopoda"
"40","TE.like","Unmethylated",NA,NA,"Atrichopoda"
"41","Unmethylated","Unmethylated",1,NA,"Atrichopoda"
"42","Unclassified","Unmethylated",0.23032306921526,0,"Atrichopoda"
"43","Genes","Unclassified",0.599030797155621,0,"Atrichopoda"
"44","TEs","Unclassified",0.222227904386029,0,"Atrichopoda"
"45","TE.nucleotidess","Unclassified",0.0745719141301029,0,"Atrichopoda"
"46","gbM","Unclassified",0.170057162812521,0,"Atrichopoda"
"47","TE.like","Unclassified",NA,NA,"Atrichopoda"
"48","Unmethylated","Unclassified",0.23032306921526,0,"Atrichopoda"
"49","Unclassified","Unclassified",1,NA,"Atrichopoda"
