"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Pvirgatum"
"2","TEs","Genes",-0.0767471875390925,0,"Pvirgatum"
"3","TE.nucleotidess","Genes",-0.639631063035966,0,"Pvirgatum"
"4","gbM","Genes",0.465688223545316,0,"Pvirgatum"
"5","teM","Genes",0.314755426550461,0,"Pvirgatum"
"6","unM","Genes",0.824768063757353,0,"Pvirgatum"
"7","Unclassified","Genes",0.687379951940542,0,"Pvirgatum"
"8","Genes","TEs",-0.0767471875390925,0,"Pvirgatum"
"9","TEs","TEs",1,NA,"Pvirgatum"
"10","TE.nucleotidess","TEs",0.40731482003811,0,"Pvirgatum"
"11","gbM","TEs",-0.0868671256835647,0,"Pvirgatum"
"12","teM","TEs",0.0604936331110506,0,"Pvirgatum"
"13","unM","TEs",-0.0225307465540321,0.00065071594947641,"Pvirgatum"
"14","Unclassified","TEs",-0.104686762339064,0,"Pvirgatum"
"15","Genes","TE.nucleotidess",-0.639631063035966,0,"Pvirgatum"
"16","TEs","TE.nucleotidess",0.40731482003811,0,"Pvirgatum"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Pvirgatum"
"18","gbM","TE.nucleotidess",-0.346407680540569,0,"Pvirgatum"
"19","teM","TE.nucleotidess",-0.149334525376434,0,"Pvirgatum"
"20","unM","TE.nucleotidess",-0.52020817385412,0,"Pvirgatum"
"21","Unclassified","TE.nucleotidess",-0.472682743532567,0,"Pvirgatum"
"22","Genes","gbM",0.465688223545316,0,"Pvirgatum"
"23","TEs","gbM",-0.0868671256835647,0,"Pvirgatum"
"24","TE.nucleotidess","gbM",-0.346407680540569,0,"Pvirgatum"
"25","gbM","gbM",1,NA,"Pvirgatum"
"26","teM","gbM",0.0638838893456795,0,"Pvirgatum"
"27","unM","gbM",0.252099026732451,0,"Pvirgatum"
"28","Unclassified","gbM",0.292558721948092,0,"Pvirgatum"
"29","Genes","teM",0.314755426550461,0,"Pvirgatum"
"30","TEs","teM",0.0604936331110506,0,"Pvirgatum"
"31","TE.nucleotidess","teM",-0.149334525376434,0,"Pvirgatum"
"32","gbM","teM",0.0638838893456795,0,"Pvirgatum"
"33","teM","teM",1,NA,"Pvirgatum"
"34","unM","teM",0.108259231662357,0,"Pvirgatum"
"35","Unclassified","teM",0.0882965028704438,0,"Pvirgatum"
"36","Genes","unM",0.824768063757353,0,"Pvirgatum"
"37","TEs","unM",-0.0225307465540321,0.00065071594947641,"Pvirgatum"
"38","TE.nucleotidess","unM",-0.52020817385412,0,"Pvirgatum"
"39","gbM","unM",0.252099026732451,0,"Pvirgatum"
"40","teM","unM",0.108259231662357,0,"Pvirgatum"
"41","unM","unM",1,NA,"Pvirgatum"
"42","Unclassified","unM",0.415465660698018,0,"Pvirgatum"
"43","Genes","Unclassified",0.687379951940542,0,"Pvirgatum"
"44","TEs","Unclassified",-0.104686762339064,0,"Pvirgatum"
"45","TE.nucleotidess","Unclassified",-0.472682743532567,0,"Pvirgatum"
"46","gbM","Unclassified",0.292558721948092,0,"Pvirgatum"
"47","teM","Unclassified",0.0882965028704438,0,"Pvirgatum"
"48","unM","Unclassified",0.415465660698018,0,"Pvirgatum"
"49","Unclassified","Unclassified",1,NA,"Pvirgatum"
