"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Alyrata"
"2","TEs","Genes",-0.00490506028535169,0.73683813677661,"Alyrata"
"3","TE.nucleotidess","Genes",-0.116055225276756,1.33226762955019e-15,"Alyrata"
"4","gbM","Genes",0.824123421329964,0,"Alyrata"
"5","teM","Genes",0.233994520625959,0,"Alyrata"
"6","unM","Genes",0.910289296930483,0,"Alyrata"
"7","Unclassified","Genes",0.7838561257068,0,"Alyrata"
"8","Genes","TEs",-0.00490506028535169,0.73683813677661,"Alyrata"
"9","TEs","TEs",1,NA,"Alyrata"
"10","TE.nucleotidess","TEs",0.843616598655584,0,"Alyrata"
"11","gbM","TEs",-0.0644942976788247,9.73158885386738e-06,"Alyrata"
"12","teM","TEs",0.315920332275568,0,"Alyrata"
"13","unM","TEs",-0.0171464417141687,0.240085124314037,"Alyrata"
"14","Unclassified","TEs",-0.0203165687769976,0.16391816284889,"Alyrata"
"15","Genes","TE.nucleotidess",-0.116055225276756,1.33226762955019e-15,"Alyrata"
"16","TEs","TE.nucleotidess",0.843616598655584,0,"Alyrata"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Alyrata"
"18","gbM","TE.nucleotidess",-0.144168463225515,0,"Alyrata"
"19","teM","TE.nucleotidess",0.315969667646412,0,"Alyrata"
"20","unM","TE.nucleotidess",-0.131083780969141,0,"Alyrata"
"21","Unclassified","TE.nucleotidess",-0.0957284556470759,4.91882090614126e-11,"Alyrata"
"22","Genes","gbM",0.824123421329964,0,"Alyrata"
"23","TEs","gbM",-0.0644942976788247,9.73158885386738e-06,"Alyrata"
"24","TE.nucleotidess","gbM",-0.144168463225515,0,"Alyrata"
"25","gbM","gbM",1,NA,"Alyrata"
"26","teM","gbM",0.0764449015987279,1.56410416618513e-07,"Alyrata"
"27","unM","gbM",0.628324036899574,0,"Alyrata"
"28","Unclassified","gbM",0.596816134173522,0,"Alyrata"
"29","Genes","teM",0.233994520625959,0,"Alyrata"
"30","TEs","teM",0.315920332275568,0,"Alyrata"
"31","TE.nucleotidess","teM",0.315969667646412,0,"Alyrata"
"32","gbM","teM",0.0764449015987279,1.56410416618513e-07,"Alyrata"
"33","teM","teM",1,NA,"Alyrata"
"34","unM","teM",0.0854665311523084,4.465083414118e-09,"Alyrata"
"35","Unclassified","teM",0.093145329719298,1.6032508654007e-10,"Alyrata"
"36","Genes","unM",0.910289296930483,0,"Alyrata"
"37","TEs","unM",-0.0171464417141687,0.240085124314037,"Alyrata"
"38","TE.nucleotidess","unM",-0.131083780969141,0,"Alyrata"
"39","gbM","unM",0.628324036899574,0,"Alyrata"
"40","teM","unM",0.0854665311523084,4.465083414118e-09,"Alyrata"
"41","unM","unM",1,NA,"Alyrata"
"42","Unclassified","unM",0.6261883533308,0,"Alyrata"
"43","Genes","Unclassified",0.7838561257068,0,"Alyrata"
"44","TEs","Unclassified",-0.0203165687769976,0.16391816284889,"Alyrata"
"45","TE.nucleotidess","Unclassified",-0.0957284556470759,4.91882090614126e-11,"Alyrata"
"46","gbM","Unclassified",0.596816134173522,0,"Alyrata"
"47","teM","Unclassified",0.093145329719298,1.6032508654007e-10,"Alyrata"
"48","unM","Unclassified",0.6261883533308,0,"Alyrata"
"49","Unclassified","Unclassified",1,NA,"Alyrata"
